subj_idx,go,s,c,r,rt
41,1,1,1,0,0.46746
41,1,1,1,1,0.42747
41,1,1,1,1,0.40065
41,1,1,1,0,0.37387
41,1,1,1,1,0.40069
41,1,1,1,1,0.57468
41,1,1,1,1,0.68167
41,1,1,1,0,0.3739
41,1,1,1,1,0.66841
41,1,1,1,1,0.37388
41,1,1,1,1,0.41398
41,1,1,1,1,0.374
41,1,1,1,0,0.58804
41,1,1,1,1,0.38722
41,1,1,1,1,0.68185
41,1,1,1,0,0.37448
41,1,1,1,1,0.36049
41,1,1,1,1,0.46763
41,1,1,1,1,0.41406
41,1,1,1,1,0.45422
41,1,1,1,1,0.3604
41,1,1,1,1,0.38721
41,1,1,1,1,0.32027
41,1,1,1,1,0.38722
41,1,1,1,0,0.42737
41,1,1,1,0,0.37385
41,1,1,1,1,0.32038
41,1,1,1,1,0.36053
41,1,1,1,1,0.3873
41,1,1,1,1,0.5078
41,1,1,1,1,0.44085
41,1,1,1,1,0.36054
41,1,1,1,1,0.33371
41,1,1,1,1,0.32033
41,1,1,1,1,0.34719
41,1,1,1,1,0.90937
41,1,1,1,0,0.48095
41,1,1,1,1,0.45422
41,1,1,1,1,0.52113
41,1,1,1,1,0.64164
41,1,1,1,0,0.52115
41,0,2,1,0,1.2442
41,0,2,0,1,NaN
41,0,2,0,0,NaN
41,0,2,1,0,0.42743
41,0,2,1,0,1.0835
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,0,NaN
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,0,NaN
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,0,NaN
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,0,NaN
41,0,2,0,1,NaN
41,0,2,0,0,NaN
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,0,NaN
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,0,NaN
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,0,NaN
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,0,NaN
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,0,NaN
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,1,NaN
41,0,2,0,0,NaN
41,0,2,0,1,NaN
42,1,1,1,1,0.61485
42,1,1,1,1,0.4809
42,1,1,1,1,0.56129
42,1,1,1,0,0.58807
42,1,1,1,1,0.78891
42,1,1,1,0,0.41408
42,1,1,1,1,1.3244
42,1,1,1,1,0.32035
42,1,1,1,1,0.44081
42,1,1,1,1,0.65492
42,1,1,1,1,0.38726
42,1,1,1,1,0.37388
42,1,1,1,1,0.44087
42,1,1,1,1,0.53454
42,1,1,1,1,0.46762
42,1,1,1,0,0.60152
42,1,1,1,1,0.42745
42,1,1,1,1,0.40068
42,1,1,1,1,0.36098
42,1,1,1,0,0.45424
42,1,1,1,1,0.4007
42,1,1,1,1,0.4006
42,1,1,1,1,0.36044
42,1,1,1,0,0.3203
42,1,1,1,1,0.3605
42,1,1,1,1,0.3739
42,1,1,1,1,0.33377
42,1,1,1,0,0.45417
42,1,1,1,1,0.46764
42,1,1,1,1,0.33367
42,1,1,1,1,0.37391
42,1,1,1,0,0.40063
42,1,1,1,1,0.98974
42,1,1,1,1,0.94964
42,1,1,1,0,0.72187
42,1,1,1,1,0.29343
42,1,1,1,1,0.30696
42,1,1,1,1,0.414
42,1,1,1,1,0.30692
42,1,1,1,1,0.34706
42,1,1,1,1,0.44066
42,1,1,1,1,0.94944
42,1,1,1,0,0.19975
42,1,1,1,1,0.34701
42,1,1,1,1,0.41401
42,1,1,1,0,0.33369
42,1,1,1,1,0.70858
42,1,1,1,1,0.76211
42,1,1,1,1,0.49429
42,1,1,1,1,1.2441
42,1,1,1,1,0.46734
42,1,1,1,1,0.26672
42,1,1,1,1,0.42748
42,1,1,1,1,0.33373
42,1,1,1,0,0.3335
42,1,1,1,1,0.29351
42,1,1,1,1,0.33357
42,1,1,1,1,0.26662
42,1,1,1,0,0.23995
42,1,1,1,1,0.78893
42,0,2,1,0,0.58749
42,0,2,0,1,NaN
42,0,2,1,1,1.3245
42,0,2,1,0,0.68169
42,0,2,1,0,0.88263
42,0,2,1,0,0.80217
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,0,NaN
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,0,NaN
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,0,NaN
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,0,NaN
42,0,2,0,1,NaN
42,0,2,0,0,NaN
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,0,NaN
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,0,NaN
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,0,NaN
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,0,NaN
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,0,NaN
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,1,NaN
42,0,2,0,0,NaN
43,1,1,1,1,0.74878
43,1,1,1,1,0.48093
43,1,1,1,1,0.88268
43,1,1,1,0,0.58789
43,1,1,1,0,0.53445
43,1,1,1,1,0.37389
43,1,1,1,1,1.1103
43,1,1,1,1,0.40069
43,1,1,1,1,0.52116
43,1,1,1,1,0.34713
43,1,1,1,1,0.562
43,1,1,1,1,0.54785
43,1,1,1,1,0.41389
43,1,1,1,1,0.38719
43,1,1,1,1,1.2441
43,1,1,1,0,0.62817
43,1,1,1,1,0.49433
43,1,1,1,1,0.37448
43,1,1,1,0,0.34708
43,1,1,1,1,0.50781
43,1,1,1,1,0.41407
43,1,1,1,1,0.74878
43,1,1,1,1,0.92277
43,1,1,1,0,0.34693
43,1,1,1,1,0.49439
43,1,1,1,1,1.2039
43,1,1,1,0,0.30698
43,1,1,1,1,0.26673
43,1,1,1,1,0.46758
43,1,1,1,1,0.52154
43,1,1,1,1,0.44084
43,1,1,1,0,0.36051
43,1,1,1,1,0.70849
43,1,1,1,1,1.2843
43,1,1,1,0,0.4944
43,1,1,1,1,0.53453
43,1,1,1,1,0.49438
43,1,1,1,1,0.36046
43,1,1,1,1,1.3511
43,1,1,1,1,1.0968
43,1,1,1,1,0.60152
43,1,1,1,1,0.80235
43,1,1,1,1,1.1103
43,1,1,1,0,0.61492
43,1,1,1,0,1.0836
43,1,1,1,1,0.32035
43,1,1,1,1,0.34718
43,1,1,1,1,0.29352
43,1,1,1,1,0.73537
43,1,1,1,1,0.73542
43,1,1,1,1,1.5387
43,1,1,1,1,1.0967
43,1,1,1,1,0.46762
43,1,1,1,1,0.29359
43,1,1,1,0,0.78897
43,1,1,1,1,0.70861
43,1,1,1,1,0.33363
43,1,1,1,1,1.1638
43,1,1,1,1,0.40066
43,1,1,1,0,0.84252
43,0,2,1,0,0.64106
43,0,2,0,1,NaN
43,0,2,0,0,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,0,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,0,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,0,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,0,NaN
43,0,2,0,1,NaN
43,0,2,0,0,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,0,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,0,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,0,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,0,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,0,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,1,NaN
43,0,2,0,0,NaN
44,1,1,0,0,NaN
44,1,1,1,1,0.96289
44,1,1,1,0,0.93614
44,1,1,0,0,NaN
44,1,1,1,0,0.52115
44,1,1,1,1,1.0968
44,1,1,0,0,NaN
44,1,1,0,0,NaN
44,1,1,1,1,1.9135
44,1,1,1,1,0.28036
44,1,1,1,1,0.34712
44,1,1,1,1,0.45425
44,1,1,1,1,0.81566
44,1,1,1,1,0.37369
44,1,1,1,0,0.30696
44,1,1,1,1,0.32015
44,1,1,1,1,0.7354
44,1,1,1,1,0.37386
44,1,1,1,0,0.46761
44,1,1,1,1,0.28014
44,1,1,1,1,0.49441
44,1,1,1,1,0.32029
44,1,1,1,1,0.69523
44,1,1,1,0,0.60153
44,1,1,1,1,1.1772
44,1,1,1,1,0.69521
44,1,1,1,0,0.82907
44,1,1,1,1,0.85589
44,1,1,1,1,0.86909
44,1,1,1,1,0.48111
44,1,1,1,0,0.42741
44,1,1,1,1,0.54796
44,1,1,1,1,0.98972
44,1,1,1,1,0.74881
44,1,1,1,0,0.32034
44,1,1,1,1,0.26677
44,1,1,1,1,0.3069
44,1,1,1,1,0.3606
44,1,1,1,1,0.30675
44,1,1,1,1,0.25335
44,1,1,1,1,0.54806
44,1,1,1,1,0.9759
44,1,1,1,1,0.28014
44,1,1,1,0,0.32029
44,1,1,1,1,0.82915
44,1,1,1,0,1.0835
44,1,1,1,1,0.25321
44,1,1,1,1,0.32037
44,1,1,1,1,0.18642
44,1,1,1,1,0.41406
44,1,1,1,1,0.33377
44,1,1,1,1,0.30708
44,1,1,1,1,0.30718
44,1,1,1,1,0.28013
44,1,1,1,1,1.0967
44,1,1,1,0,0.28014
44,1,1,1,1,0.36038
44,1,1,1,1,0.33375
44,1,1,1,1,0.28002
44,1,1,1,0,0.33373
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,0,NaN
44,0,2,1,0,0.789
44,0,2,1,0,1.686
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,0,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,0,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,0,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,0,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,0,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,0,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,0,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,0,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,0,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,0,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,1,NaN
44,0,2,0,0,NaN
45,1,1,0,0,NaN
45,1,1,1,1,1.3245
45,1,1,1,0,0.57476
45,1,1,1,1,0.40063
45,1,1,1,0,0.34738
45,1,1,1,1,0.52115
45,1,1,1,1,0.36107
45,1,1,1,1,0.38727
45,1,1,1,1,0.62823
45,1,1,1,1,0.42746
45,1,1,1,1,0.77555
45,1,1,1,1,0.36047
45,1,1,1,1,0.62822
45,1,1,1,1,0.82912
45,1,1,1,0,0.37391
45,1,1,1,1,0.49442
45,1,1,1,1,0.37388
45,1,1,1,1,0.38731
45,1,1,1,0,0.49442
45,1,1,1,1,0.93619
45,1,1,1,1,0.53448
45,1,1,1,1,0.41403
45,1,1,1,0,1.8199
45,1,1,1,1,0.92279
45,1,1,1,1,0.57455
45,1,1,1,1,0.52115
45,1,1,1,1,0.38731
45,1,1,1,0,0.58792
45,1,1,1,1,0.68177
45,1,1,1,1,0.54795
45,1,1,1,0,0.50772
45,1,1,1,1,0.58791
45,1,1,1,1,0.72197
45,1,1,1,1,0.36052
45,1,1,1,0,0.40068
45,1,1,1,1,0.64169
45,1,1,1,1,0.42745
45,1,1,1,1,0.44081
45,1,1,1,1,0.52116
45,1,1,1,1,1.2709
45,1,1,1,1,1.9001
45,1,1,1,1,0.97635
45,1,1,1,0,0.6149
45,1,1,1,1,0.41405
45,1,1,1,0,1.927
45,1,1,0,0,NaN
45,1,1,1,1,0.29361
45,1,1,1,1,0.30697
45,1,1,1,1,0.28016
45,1,1,1,1,0.4676
45,1,1,1,1,0.54792
45,1,1,1,1,0.45426
45,1,1,1,1,0.38728
45,1,1,1,1,0.48099
45,1,1,1,0,0.74885
45,1,1,1,1,0.963
45,1,1,1,1,0.38724
45,1,1,1,1,0.32035
45,1,1,1,1,0.45421
45,1,1,1,0,0.49434
45,0,2,1,0,0.69501
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,0,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,0,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,0,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,0,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,0,NaN
45,0,2,0,1,NaN
45,0,2,0,0,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,0,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,0,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,0,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,0,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,0,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,1,NaN
45,0,2,0,0,NaN
46,1,1,1,1,0.26613
46,1,1,1,1,0.65501
46,1,1,1,1,0.90938
46,1,1,1,0,1.0431
46,1,1,1,0,1.3779
46,1,1,0,0,NaN
46,1,1,1,1,0.93621
46,1,1,1,1,0.93623
46,1,1,1,1,0.93625
46,1,1,1,1,1.0834
46,1,1,1,1,1.0568
46,1,1,1,1,0.45427
46,1,1,1,1,1.2039
46,1,1,1,1,0.80233
46,1,1,1,1,0.68184
46,1,1,1,0,0.85585
46,1,1,1,1,0.38725
46,1,1,1,1,1.5258
46,1,1,1,0,0.94955
46,1,1,1,1,1.2441
46,1,1,1,1,0.9897
46,1,1,1,1,0.85581
46,1,1,1,0,0.46762
46,1,1,1,1,0.81603
46,1,1,1,1,0.72194
46,1,1,1,1,0.93619
46,1,1,1,1,0.81575
46,1,1,1,0,0.89607
46,1,1,1,1,0.68185
46,1,1,1,1,1.8198
46,1,1,1,1,1.0299
46,1,1,1,0,1.3109
46,1,1,1,1,0.96301
46,1,1,1,1,0.73533
46,1,1,1,1,0.88258
46,1,1,0,1,NaN
46,1,1,1,1,0.54778
46,1,1,1,1,1.0567
46,1,1,1,1,0.22629
46,1,1,1,1,1.8198
46,1,1,1,1,0.80233
46,1,1,1,1,0.32032
46,1,1,1,1,0.29359
46,1,1,1,0,0.36049
46,1,1,1,1,0.89609
46,1,1,1,0,1.4584
46,1,1,1,1,0.72196
46,1,1,1,1,0.33364
46,1,1,1,1,0.82921
46,1,1,1,1,1.0166
46,1,1,1,1,0.68177
46,1,1,1,1,0.90947
46,1,1,1,1,1.0165
46,1,1,1,1,0.28016
46,1,1,1,1,0.039179
46,1,1,0,1,NaN
46,1,1,1,1,0.56109
46,1,1,0,0,NaN
46,1,1,1,0,1.2441
46,1,1,1,1,0.64164
46,0,2,0,1,NaN
46,0,2,1,0,1.3111
46,0,2,0,0,NaN
46,0,2,1,0,0.90945
46,0,2,0,1,NaN
46,0,2,1,0,1.5921
46,0,2,0,1,NaN
46,0,2,0,1,NaN
46,0,2,1,1,1.2173
46,0,2,0,1,NaN
46,0,2,1,0,1.8467
46,0,2,0,1,NaN
46,0,2,0,1,NaN
46,0,2,0,0,NaN
46,0,2,0,1,NaN
46,0,2,0,1,NaN
46,0,2,0,1,NaN
46,0,2,0,1,NaN
46,0,2,0,0,NaN
46,0,2,0,1,NaN
46,0,2,0,1,NaN
46,0,2,0,1,NaN
46,0,2,0,1,NaN
46,0,2,0,1,NaN
46,0,2,0,1,NaN
46,0,2,0,0,NaN
46,0,2,0,1,NaN
46,0,2,0,0,NaN
46,0,2,0,1,NaN
46,0,2,0,1,NaN
46,0,2,0,0,NaN
46,0,2,0,1,NaN
46,0,2,0,1,NaN
46,0,2,0,1,NaN
46,0,2,0,1,NaN
46,0,2,0,1,NaN
46,0,2,0,1,NaN
46,0,2,0,0,NaN
46,0,2,0,1,NaN
46,0,2,0,1,NaN
46,0,2,0,1,NaN
46,0,2,0,1,NaN
46,0,2,0,1,NaN
46,0,2,0,0,NaN
46,0,2,0,1,NaN
46,0,2,0,1,NaN
46,0,2,0,1,NaN
46,0,2,0,1,NaN
46,0,2,0,1,NaN
46,0,2,0,0,NaN
46,0,2,0,1,NaN
46,0,2,0,1,NaN
46,0,2,0,0,NaN
46,0,2,0,1,NaN
46,0,2,0,1,NaN
46,0,2,1,0,0.40071
46,0,2,0,1,NaN
46,0,2,0,1,NaN
46,0,2,0,0,NaN
46,0,2,0,1,NaN
47,1,1,1,1,1.3372
47,1,1,1,1,1.3512
47,1,1,1,1,0.94998
47,1,1,1,0,0.54799
47,1,1,1,0,1.3245
47,1,1,1,1,0.96293
47,1,1,0,0,NaN
47,1,1,1,1,0.69519
47,1,1,1,1,0.62832
47,1,1,1,1,0.68186
47,1,1,1,1,0.54794
47,1,1,1,1,0.92286
47,1,1,1,1,0.44084
47,1,1,1,1,0.53457
47,1,1,1,0,0.60148
47,1,1,1,1,0.74872
47,1,1,1,1,0.81568
47,1,1,1,1,1.2708
47,1,1,1,1,0.57468
47,1,1,1,0,0.88263
47,1,1,1,1,0.76216
47,1,1,1,1,0.56129
47,1,1,1,1,0.54797
47,1,1,1,0,0.68178
47,1,1,1,1,0.90941
47,1,1,1,1,0.74878
47,1,1,1,0,0.37393
47,1,1,1,1,0.74876
47,1,1,1,1,0.54796
47,1,1,1,1,0.69525
47,1,1,1,1,0.48101
47,1,1,1,0,0.49438
47,1,1,1,1,0.54772
47,1,1,1,1,1.0701
47,1,1,1,1,0.37393
47,1,1,1,0,0.53426
47,1,1,1,1,0.66831
47,1,1,1,1,0.65507
47,1,1,1,1,0.62819
47,1,1,1,1,0.41405
47,1,1,1,1,0.64167
47,1,1,1,1,0.48094
47,1,1,1,0,0.48099
47,1,1,1,1,0.50767
47,1,1,1,1,0.45419
47,1,1,1,0,0.50782
47,1,1,1,1,0.6818
47,1,1,0,0,NaN
47,1,1,1,1,0.61485
47,1,1,1,1,1.03
47,1,1,1,1,0.46764
47,1,1,1,1,0.60143
47,1,1,1,1,0.53457
47,1,1,1,1,0.44091
47,1,1,1,0,0.481
47,1,1,1,1,0.50773
47,1,1,1,1,0.68187
47,1,1,1,1,0.70855
47,1,1,1,1,0.45422
47,1,1,1,0,1.0701
47,0,2,1,0,1.7127
47,0,2,1,0,1.4449
47,0,2,1,1,1.1369
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,0,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,0,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,0,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,0,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,0,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,0,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,0,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,0,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,0,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,0,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,1,NaN
47,0,2,0,0,NaN
47,0,2,0,1,NaN
48,1,1,0,0,NaN
48,1,1,0,0,NaN
48,1,1,1,0,0.76216
48,1,1,0,0,NaN
48,1,1,0,1,NaN
48,1,1,0,0,NaN
48,1,1,0,0,NaN
48,1,1,1,1,1.378
48,1,1,1,1,1.0165
48,1,1,0,0,NaN
48,1,1,0,0,NaN
48,1,1,0,0,NaN
48,1,1,1,1,0.85587
48,1,1,1,1,0.82907
48,1,1,1,0,0.80233
48,1,1,1,1,0.92284
48,1,1,1,1,1.0433
48,1,1,1,1,1.0296
48,1,1,1,0,0.93656
48,1,1,1,1,0.77555
48,1,1,1,1,0.722
48,1,1,1,1,1.0032
48,1,1,1,0,0.89603
48,1,1,1,1,0.97642
48,1,1,1,1,0.72178
48,1,1,1,1,1.3512
48,1,1,1,1,0.97632
48,1,1,1,0,0.64146
48,1,1,1,1,0.6015
48,1,1,1,1,1.1102
48,1,1,1,1,1.0165
48,1,1,1,0,1.0032
48,1,1,1,1,0.93623
48,1,1,1,1,1.0566
48,1,1,1,0,0.6952
48,1,1,1,1,0.53451
48,1,1,1,1,0.92279
48,1,1,0,0,NaN
48,1,1,0,0,NaN
48,1,1,1,1,0.64165
48,1,1,1,1,0.78891
48,1,1,1,1,0.42748
48,1,1,1,0,1.6189
48,1,1,1,1,0.84244
48,1,1,1,1,0.65517
48,1,1,1,0,1.0431
48,1,1,1,1,0.88265
48,1,1,1,1,0.92283
48,1,1,1,1,0.74876
48,1,1,1,1,0.54787
48,1,1,1,1,0.97636
48,1,1,1,1,0.65503
48,1,1,1,1,0.50773
48,1,1,1,1,1.5789
48,1,1,1,1,0.77523
48,1,1,1,0,0.36052
48,1,1,1,1,1.4182
48,1,1,1,1,0.92274
48,1,1,1,0,0.46764
48,1,1,1,1,0.48102
48,0,2,0,1,NaN
48,0,2,1,0,1.3111
48,0,2,0,1,NaN
48,0,2,0,0,NaN
48,0,2,0,1,NaN
48,0,2,1,0,1.0835
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,0,NaN
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,0,NaN
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,0,NaN
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,0,NaN
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,0,NaN
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,0,NaN
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,0,NaN
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,0,NaN
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,0,NaN
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,0,NaN
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,1,NaN
48,0,2,0,0,NaN
49,1,1,0,0,NaN
49,1,1,0,0,NaN
49,1,1,1,1,1.4986
49,1,1,1,0,0.76215
49,1,1,1,1,0.76198
49,1,1,1,0,0.37383
49,1,1,1,1,0.414
49,1,1,1,1,0.48081
49,1,1,1,1,0.40071
49,1,1,1,1,0.33369
49,1,1,1,1,0.37389
49,1,1,1,1,0.37378
49,1,1,1,1,0.26668
49,1,1,1,1,0.28017
49,1,1,1,1,0.29357
49,1,1,1,0,0.29347
49,1,1,1,1,0.30697
49,1,1,1,1,0.44091
49,1,1,1,0,0.30686
49,1,1,1,1,0.41407
49,1,1,1,1,0.30693
49,1,1,1,1,0.2534
49,1,1,1,1,0.28018
49,1,1,1,0,0.33371
